库名,表名,路径,du B（不准确）,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
algo,like_live_pk_bean_rank_30d_orc,/recommend/hive/algo.db/like_live_pk_bean_rank_30d_orc,266075610,0,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,like_live_pk_user_level_orc,/recommend/hive/algo.db/like_live_pk_user_level_orc,254319909,0,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,bigolive_tieba_likee_feature_orc,/recommend/hive/algo.db/bigolive_tieba_likee_feature_orc,-292537255,0.004,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_live_pk_pair_level_report_orc,/recommend/hive/algo.db/like_live_pk_pair_level_report_orc,17524662,0,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,like_keyword_comment_text_20200316_backup,/recommend/hive/algo.db/like_keyword_comment_text_20200316_backup,-386037760,0.234,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigolive_tieba_crawel_feature_orc,/recommend/hive/algo.db/bigolive_tieba_crawel_feature_orc,16465181,0.004,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_operator_push_user_basic_add_send_number,/recommend/hive/algo.db/like_operator_push_user_basic_add_send_number,-348599187,0.011,alg_push,,alg_push,hdfs,,,,
algo,bigolive_push_like_guess_part3,/recommend/hive/algo.db/bigolive_push_like_guess_part3,-554231629,0.003,zhangxuanhan,,zhangxuanhan,hdfs,,,,
algo,like_video_keyword_20200313_backup,/recommend/hive/algo.db/like_video_keyword_20200313_backup,130770597,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_likee_male_ru_test_jan,/recommend/hive/algo.db/bigo_likee_male_ru_test_jan,2854068,0,taoriming,,taoriming,hdfs,,,,
algo,likee_newdevice_registtype_info_report,/recommend/hive/algo.db/likee_newdevice_registtype_info_report,282619341,0,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,likee_dau_login_type_info_report,/recommend/hive/algo.db/likee_dau_login_type_info_report,1008594801,0.001,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,likee_login_page_disp_click_suc_report,/recommend/hive/algo.db/likee_login_page_disp_click_suc_report,1282068912,0.001,zhangyuhui,,zhangyuhui,hdfs,,,,
algo,like_video_keyword_20200316_backup,/recommend/hive/algo.db/like_video_keyword_20200316_backup,183943188,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,gift_rec_dict_output,/recommend/hive/algo.db/gift_rec_dict_output,3896382,0,chenyitian,,chenyitian,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_self_check,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_self_check,877023,0,changdebao,,changdebao,hdfs,,,,
algo,bigolive_tieba_impr_i_hour,/recommend/hive/algo.db/bigolive_tieba_impr_i_hour,1878315013,0.068,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,bigolive_tieba_behavior_i_hour,/recommend/hive/algo.db/bigolive_tieba_behavior_i_hour,1939157440,0.01,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,bigolive_tieba_ee_feature_orc,/recommend/hive/algo.db/bigolive_tieba_ee_feature_orc,2119365555,0.002,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,query_ana_zxl_click,/recommend/hive/algo.db/query_ana_zxl_click,115265691,0,zhangxilun,,zhangxilun,hdfs,,,,
algo,query_zxl,/recommend/hive/algo.db/query_zxl,,,zhangxilun,,zhangxilun,hdfs,,,,
algo,query_ana_zxl,/recommend/hive/algo.db/query_ana_zxl,493848348,0,zhangxilun,,zhangxilun,hdfs,,,,
algo,query_ana_session_zxl,/recommend/hive/algo.db/query_ana_session_zxl,1671343380,0.002,zhangxilun,,zhangxilun,hdfs,,,,
algo,like_strategy_monitor_play_v1,/recommend/hive/algo.db/like_strategy_monitor_play_v1,1774242752,0.15,maidonghua,,maidonghua,hdfs,,,,
algo,bigo_likee_user_profile_bayes_tfidf_predict_nn_small1,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_predict_nn_small1,195534933,0,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,bigo_likee_user_profile_bayes_tfidf_evaluate_nn_small1,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_tfidf_evaluate_nn_small1,240910191,0,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,bigo_like_user_age_gender_feature_poster_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_poster_ru,445835445,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_likee_user_profile_user_social_feat_ru,/recommend/hive/algo.db/bigo_likee_user_profile_user_social_feat_ru,348568749,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_acter_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_acter_ru,1368849078,0.001,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_tag_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_tag_ru,-1695881635,0.014,taoriming,,taoriming,hdfs,,,,
algo,bigo_likee_user_profile_uid_hashtag_acc_batch,/recommend/hive/algo.db/bigo_likee_user_profile_uid_hashtag_acc_batch,,,lijiankou,,,,,,,
algo,gift_rec_input_data,/recommend/hive/algo.db/gift_rec_input_data,1261401,0,chenyitian,,chenyitian,hdfs,,,,
algo,like_operator_push_user_basic_add_send_number_day,/recommend/hive/algo.db/like_operator_push_user_basic_add_send_number_day,-818288256,1.995,yinjun,,yinjun,hdfs,,,,
algo,uid_nickname_zxl,/recommend/hive/algo.db/uid_nickname_zxl,21592464,0,zhangxilun,,zhangxilun,hdfs,,,,
algo,like_video_keyword_20200317_backup,/recommend/hive/algo.db/like_video_keyword_20200317_backup,305345313,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_langdetect_language,/recommend/hive/algo.db/like_video_langdetect_language,5844,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_hashtag_22k,/recommend/hive/algo.db/like_hashtag_22k,763095,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_hashtag_272k,/recommend/hive/algo.db/like_hashtag_272k,7746918,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_hashtag_363k,/recommend/hive/algo.db/like_hashtag_363k,12068559,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,query_reg_zxl,/recommend/hive/algo.db/query_reg_zxl,842872542,0.001,zhangxilun,,zhangxilun,hdfs,,,,
algo,like_video_keyword_info_pend_1,/recommend/hive/algo.db/like_video_keyword_info_pend_1,1233150345,0.001,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_20200317_backup,/recommend/hive/algo.db/like_keyword_comment_text_20200317_backup,863210048,0.145,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_info_pend_2,/recommend/hive/algo.db/like_video_keyword_info_pend_2,1291891035,0.001,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_likee_user_profile_show_res_to_recall,/recommend/hive/algo.db/bigo_likee_user_profile_show_res_to_recall,693069798,0.001,changdebao,,changdebao,hdfs,,,,
algo,like_live_push_action_score_v2,/recommend/hive/algo.db/like_live_push_action_score_v2,851518208,0.302,alg_push,,alg_push,hdfs,,,,
algo,like_live_push_user_poster_stat,/recommend/hive/algo.db/like_live_push_user_poster_stat,-1974488064,24.545,alg_push,,alg_push,hdfs,,,,
algo,like_live_push_action_score_online,/recommend/hive/algo.db/like_live_push_action_score_online,873820533,0.001,alg_push,,alg_push,hdfs,,,,
algo,video_search_by_uid,/recommend/hive/algo.db/video_search_by_uid,227510872,0.043,zhangxilun,,zhangxilun,hdfs,,,,
algo,imo_user_sim_tbl_day,/recommend/hive/algo.db/imo_user_sim_tbl_day,1602438976,0.173,lihongqiang,,lihongqiang,hdfs,,,,
algo,uid_postid_zxl,/recommend/hive/algo.db/uid_postid_zxl,2105696012,0.088,zhangxilun,,zhangxilun,hdfs,,,,
algo,like_yoga_poster_fans_information,/recommend/hive/algo.db/like_yoga_poster_fans_information,-384810496,4.203,huangyoujia,,huangyoujia,hdfs,,,,
algo,like_keyword_comment_text_20200324_backup,/recommend/hive/algo.db/like_keyword_comment_text_20200324_backup,-406299392,0.203,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,search_video_by_uid_zxl,/recommend/hive/algo.db/search_video_by_uid_zxl,,,zhangxilun,,zhangxilun,hdfs,,,,
algo,bigo_like_user_age_gender_feature_video_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_video_ru,366136926,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_da_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_da_ru,-1070743172,0.019,taoriming,,taoriming,hdfs,,,,
algo,like_video_keyword_20200322_backup,/recommend/hive/algo.db/like_video_keyword_20200322_backup,806998017,0.001,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_comment_text_parse_20200328_valid_backup,/recommend/hive/algo.db/like_video_comment_text_parse_20200328_valid_backup,-1749450752,4.245,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_dw_wyj_hdid_class_info_v10,/recommend/hive/algo.db/like_dw_wyj_hdid_class_info_v10,-1990912000,0.486,wangyajun,,wangyajun,hdfs,,day=yyyy-mm-dd,92,done
algo,hashtag_blacklist_expand_ru,/recommend/hive/algo.db/hashtag_blacklist_expand_ru,718851,0,chenyichun,,chenyichun,hdfs,,,,
algo,like_live_push_history_user,/recommend/hive/algo.db/like_live_push_history_user,1671752192,0.091,alg_push,,alg_push,hdfs,,,,
algo,like_mdh_uid_client_lang,/recommend/hive/algo.db/like_mdh_uid_client_lang,1392561418,0.009,maidonghua,,maidonghua,hdfs,,,,
algo,like_keyword_user_msg_text_20200324_backup,/recommend/hive/algo.db/like_keyword_user_msg_text_20200324_backup,-300063114,0.023,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_user_msg_text_pend_debug,/recommend/hive/algo.db/like_keyword_user_msg_text_pend_debug,,,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_20200324_backup,/recommend/hive/algo.db/like_keyword_title_text_20200324_backup,-1778367517,0.014,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,query_count_zxl,/recommend/hive/algo.db/query_count_zxl,529416192,0,zhangxilun,,zhangxilun,hdfs,,,,
algo,bigo_like_user_profile_exposure_time_pre_pred,/recommend/hive/algo.db/bigo_like_user_profile_exposure_time_pre_pred,-1904090662,0.002,taoriming,,taoriming,hdfs,,,,
algo,like_reason_analysis_retention_v10,/recommend/hive/algo.db/like_reason_analysis_retention_v10,-1813458325,0.002,wangyajun,,wangyajun,hdfs,,,,
algo,like_video_user_msg_text_langdetect_20200321_valid_backup,/recommend/hive/algo.db/like_video_user_msg_text_langdetect_20200321_valid_backup,344681728,0.321,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigolive_push_active_hour_incr_v6_tourist,/recommend/hive/algo.db/bigolive_push_active_hour_incr_v6_tourist,493841629,0.008,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,bigolive_push_active_hour_incr_v3_tourist,/recommend/hive/algo.db/bigolive_push_active_hour_incr_v3_tourist,,,alg_bigolive,,,,,,,
algo,bigolive_push_active_hour_incr_v6_register,/recommend/hive/algo.db/bigolive_push_active_hour_incr_v6_register,403216082,0.004,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,bigolive_push_active_hour_incr_v3_register,/recommend/hive/algo.db/bigolive_push_active_hour_incr_v3_register,,,alg_bigolive,,,,,,,
algo,bigolive_push_active_hour_incr_v6,/recommend/hive/algo.db/bigolive_push_active_hour_incr_v6,795997659,0.036,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,like_video_title_text_langdetect_20200321_valid_backup,/recommend/hive/algo.db/like_video_title_text_langdetect_20200321_valid_backup,-1937103168,0.225,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_user_msg_text_parse_20200424_valid_backup,/recommend/hive/algo.db/like_video_user_msg_text_parse_20200424_valid_backup,-22590016,0.766,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_title_text_parse_20200424_valid_backup,/recommend/hive/algo.db/like_video_title_text_parse_20200424_valid_backup,481387392,0.286,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_likee_user_profile_tag_india_v3,/recommend/hive/algo.db/bigo_likee_user_profile_tag_india_v3,-1804553206,0.002,changdebao,,changdebao,hdfs,,,,
algo,bigo_like_video_comment_90days,/recommend/hive/algo.db/bigo_like_video_comment_90days,768784896,0.094,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_like_video_comment_180days2,/recommend/hive/algo.db/bigo_like_video_comment_180days2,-779939648,0.245,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_like_video_comment_like_count_back,/recommend/hive/algo.db/bigo_like_video_comment_like_count_back,866896944,0.013,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_like_video_comment_like_count,/recommend/hive/algo.db/bigo_like_video_comment_like_count,867630549,0.013,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_oneday_pgcdailyactionstats,/recommend/hive/algo.db/bigo_oneday_pgcdailyactionstats,3297,0,chenkunlong,,chenkunlong,hdfs,,,,
algo,like_live_homepage_sample_v3_orc,/recommend/hive/algo.db/like_live_homepage_sample_v3_orc,-2123841536,0.256,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,bigo_likee_user_profile_tag_counter_debug2_without_tfidf,/recommend/hive/algo.db/bigo_likee_user_profile_tag_counter_debug2_without_tfidf,3674616,0,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_item_cf_predict,/recommend/hive/algo.db/bigo_likee_user_profile_item_cf_predict,1339898058,0.025,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,like_live_follow_sample_v2_orc,/recommend/hive/algo.db/like_live_follow_sample_v2_orc,1350891776,0.466,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,like_live_follow_sample_feature_v2_orc,/recommend/hive/algo.db/like_live_follow_sample_feature_v2_orc,-2014395776,7.834,zhangzonghan,,zhangzonghan,hdfs,,day=yyyy-mm-dd,31,done
algo,query_ana_session_zxl_20200205,/recommend/hive/algo.db/query_ana_session_zxl_20200205,,,zhangxilun,,zhangxilun,hdfs,,,,
algo,bigo_like_user_age_gender_feature_idx_ru,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_idx_ru,572058316,0.043,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_profile_exposure_time_midegulf,/recommend/hive/algo.db/bigo_like_user_profile_exposure_time_midegulf,503463519,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_device_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_device_midegulf,161561835,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_poster_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_poster_midegulf,95518398,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_acter_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_acter_midegulf,313401885,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_likee_user_profile_chenwei_tmp_filter_score_tag_exposure_list_subjective_rareitem_cf_v1,/recommend/hive/algo.db/bigo_likee_user_profile_chenwei_tmp_filter_score_tag_exposure_list_subjective_rareitem_cf_v1,1712692341,0.002,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,bigo_like_user_age_gender_feature_tag_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_tag_midegulf,-1489181560,0.003,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_live_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_live_midegulf,18354171,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_likee_user_profile_user_social_feat_midegulf,/recommend/hive/algo.db/bigo_likee_user_profile_user_social_feat_midegulf,123166119,0,taoriming,,taoriming,hdfs,,,,
algo,like_live_follow_seed_uid_orc,/recommend/hive/algo.db/like_live_follow_seed_uid_orc,1181839851,0.001,zhangzonghan,,zhangzonghan,hdfs,,,,
algo,bigolive_tieba_sample_feature_deepfm_d_orc,/recommend/hive/algo.db/bigolive_tieba_sample_feature_deepfm_d_orc,1281130496,3.122,chenhuafeng1,,chenhuafeng1,hdfs,,,,
algo,skyzhang_follow_0318_uid,/recommend/hive/algo.db/skyzhang_follow_0318_uid,264639471,0,zhangzhuang,,zhangzhuang,hdfs,,,,
algo,bigo_like_user_age_gender_feature_video_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_video_midegulf,26250030,0,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_da_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_da_midegulf,-302939497,0.004,taoriming,,taoriming,hdfs,,,,
algo,bigo_like_user_age_gender_feature_idx_midegulf,/recommend/hive/algo.db/bigo_like_user_age_gender_feature_idx_midegulf,188255482,0.008,taoriming,,taoriming,hdfs,,,,
algo,likee_video_90day_stat,/recommend/hive/algo.db/likee_video_90day_stat,352965632,3.938,alg_recall,,alg_recall,hdfs,,,,
algo,bigolive_like_guess_aid_recall_by_area_fea,/recommend/hive/algo.db/bigolive_like_guess_aid_recall_by_area_fea,894496266,0.001,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_cluster_counter_with_tfidf,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_cluster_counter_with_tfidf,498580806,0,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_bayes_with_tfidf,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_with_tfidf,199821,0,changdebao,,changdebao,hdfs,,,,
algo,rec_bigolive_abtest_nearby_in_room_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_nearby_in_room_d_v2_orc,83564736,0.426,wuhao.frank,,wuhao.frank,hdfs,,,,
algo,likee_video_reverse_stat_,/recommend/hive/algo.db/likee_video_reverse_stat_,153501957,0,alg_recall,,alg_recall,hdfs,,,,
algo,like_video_msg_text_langdetect,/recommend/hive/algo.db/like_video_msg_text_langdetect,1375120704,0.493,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_user_msg_text_langdetect,/recommend/hive/algo.db/like_video_user_msg_text_langdetect,-854369856,0.433,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_title_text_langdetect,/recommend/hive/algo.db/like_video_title_text_langdetect,-1232449088,0.304,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_comment_text_langdetect_20200406_backup,/recommend/hive/algo.db/like_video_comment_text_langdetect_20200406_backup,-907895808,2.042,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,likee_video_stat_daily,/recommend/hive/algo.db/likee_video_stat_daily,859091712,1.087,alg_recall,,alg_recall,hdfs,,,,
algo,bigo_likee_user_profile_chenwei_tmp_addtagexposure,/recommend/hive/algo.db/bigo_likee_user_profile_chenwei_tmp_addtagexposure,-374410746,0.011,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,bigo_likee_user_profile_item_cf_predict_small,/recommend/hive/algo.db/bigo_likee_user_profile_item_cf_predict_small,2046818562,0.002,chenwei.tom,,chenwei.tom,hdfs,,,,
algo,bigo_likee_user_profile_uid_video_carry_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_video_carry_acc,-1506613169,0.053,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_tag_acc3,/recommend/hive/algo.db/bigo_likee_user_profile_uid_tag_acc3,-932047576,0.073,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_video_country_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_video_country_acc,2058627361,0.057,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_tag_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_tag_acc,1266948416,0.114,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_video_quality_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_video_quality_acc,446186112,0.5,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_producer_uid_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_producer_uid_acc,1005981120,0.118,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_hashtag_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_hashtag_acc,1170607561,0.021,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_uid_identity_acc,/recommend/hive/algo.db/bigo_likee_user_profile_uid_identity_acc,66412654,0.008,lijiankou,,lijiankou,hdfs,,,,
algo,bigo_likee_user_profile_tag_tfidf_bayes_batch,/recommend/hive/algo.db/bigo_likee_user_profile_tag_tfidf_bayes_batch,-1183861676,0.089,lijiankou,,lijiankou,hdfs,,,,
algo,like_video_keyword_20200323_backup,/recommend/hive/algo.db/like_video_keyword_20200323_backup,827236887,0.001,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_debug,/recommend/hive/algo.db/like_video_keyword_debug,13676160,0,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,skyzhang_follow_0318_uid_1,/recommend/hive/algo.db/skyzhang_follow_0318_uid_1,60545391,0,zhangzhuang,,zhangzhuang,hdfs,,,,
algo,likee_video_reverse_idx_raw,/recommend/hive/algo.db/likee_video_reverse_idx_raw,6025686,0,alg_recall,,alg_recall,hdfs,,,,
algo,abtest_count_zxl,/recommend/hive/algo.db/abtest_count_zxl,189145539,0,zhangxilun,,zhangxilun,hdfs,,,,
algo,likee_video_reverse_idx_final,/recommend/hive/algo.db/likee_video_reverse_idx_final,276054,0,alg_recall,,alg_recall,hdfs,,,,
algo,idi_multi_score_zhuzz,/recommend/hive/algo.db/idi_multi_score_zhuzz,14466255,0,zhuzhongzhi1,,zhuzhongzhi1,hdfs,,,,
algo,bigolive_like_guess_aid_recall_by_area_fea_v1,/recommend/hive/algo.db/bigolive_like_guess_aid_recall_by_area_fea_v1,1656464336,0.005,alg_bigolive,,alg_bigolive,hdfs,,,,
algo,like_video_keyword_20200324_backup,/recommend/hive/algo.db/like_video_keyword_20200324_backup,996281337,0.001,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,skyzhang_follow_0318_uid_2,/recommend/hive/algo.db/skyzhang_follow_0318_uid_2,95294655,0,zhangzhuang,,zhangzhuang,hdfs,,,,
algo,bigo_likee_male_ru_test_jan_min,/recommend/hive/algo.db/bigo_likee_male_ru_test_jan_min,414966,0,taoriming,,taoriming,hdfs,,,,
algo,rec_bigolive_abtest_nearby_uid_abflag_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_nearby_uid_abflag_d_orc,1522998746,0.005,wuhao.frank,,wuhao.frank,hdfs,,,,
algo,like_video_keyword_basic_20200324_backup,/recommend/hive/algo.db/like_video_keyword_basic_20200324_backup,1293757048,0.009,tohzhiqiang,,tohzhiqiang,hdfs,,,,
