目录,du B,du TB,目录属主,目录属组
/user/hive/warehouse/bigolive.db/shower_exposure_month,-877906944.00,0.249,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_exposure_old,652335684.00,0.001,zhanghang,hadoop
/user/hive/warehouse/bigolive.db/shower_exposure_stat,-1671475222.00,0.014,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_follow_month,1418053443.00,0.013,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_follow_stat,693197703.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_kpi_month,625817600.00,0.099,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_lang_detect_cnt,474079880.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_message_month,903162436.00,0.02,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_message_stat,1373695863.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_dau_stats_orc,491438583.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_pcu_acu_stats_orc,1559202705.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_showtime_stats_orc,1985301324.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_start_end_stats_orc,-114518758.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_start_end_stats_orc_tmp,437509184.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_mobile_game_viewer_peak_stats_orc,790298733.00,0.071,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_dau_stats_orc,82931490.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_pcu_acu_stats_orc,210048663.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_showtime_stats_orc,202073109.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_start_end_stats_orc,414854607.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_start_end_stats_orc_tmp,383173278.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pc_viewer_peak_stats_orc,-1056565038.00,0.011,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_beans,430491756.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_screens_3stddev_uid,1009788.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_staytime,564976797.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewer_sum_staytime,276785147.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers,298609164.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers_1023,2665392.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers_1103,17198259.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers_1114,72098256.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers_1114_new,-2094624075.00,0.022,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_pershow_viewers_old,263443098.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_recommend_list_last_show_stat,2008280033.00,0.017,zhanghang,hadoop
/user/hive/warehouse/bigolive.db/shower_retain_month,-1258391060.00,0.007,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_retain_stat,806865828.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_room_data_orc,-44694528.00,1.83,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_room_gender_cnt,123566265.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_room_scores_gender_lang_merge,31973349.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_room_stats_from_client_orc,373030914.00,0.047,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_score,230547609.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_start_end_stats_orc,-1567295595.00,0.081,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_uid_sid,373624773.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_view_month,-2028888064.00,0.131,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_view_stat,-179798195.00,0.008,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_viewer_enter_exit_test_tmp,1740915712.00,0.111,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_viewrate,567028713.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/shower_viewrate_1121,139142532.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/showroom_exposure_event_orc,-7172096.00,34.345,hadoop,hadoop
/user/hive/warehouse/bigolive.db/sid_uid,690038184.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/sparksql_job_audit,-28522828.00,0.051,hadoop,hadoop
/user/hive/warehouse/bigolive.db/spider_common_flink_datas_orc,650323437.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/spider_common_flink_datas_orc_tmp,650323437.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/spider_tiktok_user_info_monitor_orc,7350.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/spider_tiktok_user_info_monitor_orc_tmp,7323.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_app_cover_audit_log_m_orc,-1497418831.00,0.003,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_app_cover_audit_log_m_orc_tmp,2001821274.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_app_head_audit_log_m_orc,-1444662144.00,0.01,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_app_head_audit_log_m_orc_tmp,-546328787.00,0.007,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_final_record_m_orc,222695157.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_final_record_m_orc_tmp,152510238.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_first_record_m_orc,964907327.00,0.005,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_first_record_m_orc_tmp,732527009.00,0.005,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_info_m_orc,588814214.00,0.016,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_audit_live_info_m_orc_tmp,-238320289.00,0.015,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_cps_manage_label_orc,119556.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_cps_manage_label_orc_tmp,224268.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_cps_punish_log_m_orc,1069323201.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_live_repush_diff_m_orc,-646602373.00,0.038,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_live_repush_diff_m_orc_tmp,1560937092.00,0.037,hadoop,hadoop
/user/hive/warehouse/bigolive.db/t_vedio_comment_impeach_orc,1803695393.00,0.006,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_dice_data_live_orc,-1136570254.00,0.003,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_dice_data_live_orc_tmp,-1235056609.00,0.003,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_free_reward_live_orc,14478288.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_free_reward_live_orc_tmp,14174760.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_reward_log_live_m_orc,-76184515.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/ta_running_reward_log_live_m_orc_tmp,-228195130.00,0.004,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_13602_code_m_orc,722783040.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_13602_code_m_orc_tmp,719821995.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act_eating_betting_m_orc,-174236672.00,1.882,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act_eating_betting_m_orc_tmp,-174236672.00,1.878,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act_eating_betting_orc,1940989341.00,0.072,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act_eating_betting_orc_tmp,1780150563.00,0.072,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act20811_user_orc,216110079.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act20811_user_orc_scl,9822054.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_act20811_user_orc_tmp,215261781.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_cus_order_log_orc,310913730.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_cus_order_log_orc_tmp,309100107.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_list_orc,189942.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_list_orc_tmp,189387.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_order_log_orc,47826723.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_agents_order_log_orc_tmp,47640348.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_anchor_talent_card_orc,63111441.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_anchor_talent_card_orc_tmp,63061722.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_async_date_order_orc,36258975.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_async_date_order_orc_tmp,36172236.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_bster_fame_medal_orc,6972.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_bster_fame_medal_orc_tmp,6972.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_contacts_orc,573883118.00,0.016,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_contacts_orc_tmp,573910436.00,0.016,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_family_gift_modify_log_orc,55518.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_family_gift_modify_log_orc_tmp,55518.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_family_member_log_m_orc,1321972338.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_family_member_log_m_orc_tmp,1303845945.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_fb_friend_list_orc,1740915712.00,0.111,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_fb_friend_list_orc_tmp,1740915712.00,0.111,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_fb_problem_orc,175290.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_fb_problem_orc_tmp,175290.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_fb_record_orc,2179920.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_game_config_orc,233565.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_game_config_orc_tmp,233565.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_group_pk_record_orc,339732705.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_group_pk_record_orc_tmp,336134592.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_im_video_audit_orc,-1728576148.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_immsg_bigo_all_orc,-1958030336.00,1.428,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_installment_info_orc,9441.00,0,huangjiajian,hadoop
/user/hive/warehouse/bigolive.db/tbl_interval_reward_cert_orc,17379.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_interval_reward_cert_orc_tmp,17370.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_multiple_video_order_orc,2098528329.00,0.049,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_multiple_video_order_orc_tmp,2097079209.00,0.049,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_order_env_orc,1888783655.00,0.029,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_order_env_orc_tmp,1865780108.00,0.029,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_outbox_statistics_orc,1639807488.00,0.576,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_outbox_statistics_orc_tmp,1639807488.00,0.576,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pay_channel_new_orc,68463.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pay_channel_new_orc_tmp,68463.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pay_subscription_order_orc,142249662.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pay_subscription_order_orc_tmp,141747726.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_payoneer_withdraw_order_orc,9486.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_payoneer_withdraw_order_orc_tmp,9486.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_counter_orc,121081011.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_counter_orc_tmp,119138979.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_info_orc,391198713.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_info_orc_tmp,383782614.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_log_orc,310903568.00,0.016,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_log_orc_tmp,-390176845.00,0.015,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_user_prop_orc,10169265.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_pet_user_prop_orc_tmp,9993822.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_platform_card_history_orc,23643.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_platform_card_history_orc_tmp,23643.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_platform_card_record_orc,3453915.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_platform_card_record_orc_tmp,3453915.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_plus_mark_orc,1949104065.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_plus_mark_orc_tmp,1947446679.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_purchase_order_orc,591704006.00,0.063,hadoop,hdfs
/user/hive/warehouse/bigolive.db/tbl_purchase_order_orc_tmp,718515941.00,0.063,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_purchase_order_pf_orc,-698404270.00,0.003,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_purchase_order_pf_orc_tmp,-719448796.00,0.003,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rankresult_orc,254269012.00,0.008,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rankresult_orc_tmp,225418519.00,0.008,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rich_gift_bet_detail_m_orc,378068466.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rich_gift_bet_detail_m_orc_tmp,376680615.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rich_gift_bet_record_m_orc,101223888.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_rich_gift_bet_record_m_orc_tmp,100773006.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_room_send_gift_log_m_orc,-835028992.00,0.593,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_room_send_gift_log_m_orc_tmp,-1727379968.00,0.908,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_seer_dia_crysball_m_orc,51189990.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_seer_dia_crysball_m_orc_tmp,51118971.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_send_coupon_log_orc,711309.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_send_coupon_log_orc_tmp,708402.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_share_url_record_orc,-1337605319.00,0.007,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_share_url_record_orc_tmp,-1376411846.00,0.007,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_biu_add_orc,1363004671.00,0.056,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_biu_orc,1714806045.00,0.06,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_add,1266079232.00,0.13,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_add_orc,-1353197568.00,0.811,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_cnt_his,-1744865604.00,0.045,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_cnt_orc,1535066112.00,5.386,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_cnt_orc_fix,382585367.00,0.016,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_cnt_orc_fixnew,-1782092848.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc,1625363456.00,0.642,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_20161202,-1274768796.00,0.034,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_20161203,-960385374.00,0.034,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_20161204,-607999407.00,0.035,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_20161205,-255708702.00,0.035,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_20180110,-93659136.00,0.16,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_fix,431504384.00,0.18,yarn,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_orc_fixnew,136537088.00,0.184,yarn,hadoop
/user/hive/warehouse/bigolive.db/tbl_show_follow_tmp2,534539859.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_special_follow_orc,496518978.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_special_follow_orc_tmp,482798910.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_starrank_score_record_orc,324565893.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_starrank_score_record_orc_tmp,320722983.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_starrank_task_info_orc,1987962693.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_starrank_task_info_orc_tmp,1962801504.00,0.002,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_svip_rules_orc,63531.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_svip_rules_orc_tmp,63588.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_svip_user_orc,4616217.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_svip_user_orc_tmp,4614651.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tarot_to_crysball_m_orc,1344719971.00,0.009,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tarot_to_crysball_m_orc_tmp,1269483283.00,0.009,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_theme_roomnew_orc,176673.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_theme_roomnew_orc_tmp,176952.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_comment_attrs_orc,253142262.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_comment_attrs_orc_tmp,252982134.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_comment_index_orc,-123666830.00,0.008,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_comment_index_orc_tmp,-134105048.00,0.008,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_counter_orc,993729471.00,0.013,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_counter_orc_tmp,964634646.00,0.013,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_lang_orc,243498.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_lang_orc_tmp,243324.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_like_orc,-2051563243.00,0.072,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_like_orc_tmp,2136141615.00,0.072,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_main_orc,250509.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_main_orc_tmp,250437.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_index_orc,-112821714.00,0.012,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_index_orc_tmp,-136472763.00,0.012,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_map_orc,347789484.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_map_orc_tmp,342000600.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_set_index_orc,140679.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_post_set_index_orc_tmp,138555.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_share_orc,776902977.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_share_orc_tmp,774086937.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_tag_orc,220874469.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_tag_orc_tmp,217661634.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_unread_ts_orc,1144881813.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_unread_ts_orc_tmp,1142436270.00,0.001,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_view_orc,584007154.00,0.032,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_tieba_view_orc_tmp,548922025.00,0.032,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_audit_orc,44325.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_audit_orc_tmp,43887.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_flow_orc,21711.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_flow_orc_tmp,21348.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_times_orc,6189.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_ultimate_skill_times_orc_tmp,6060.00,0,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_user_achieve_info_orc,-437279671.00,0.015,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_user_achieve_info_orc_tmp,-443851816.00,0.015,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_user_attr_config_orc,1456501718.00,0.064,hadoop,hadoop
/user/hive/warehouse/bigolive.db/tbl_user_attr_config_orc_tmp,1571421959.00,0.064,hadoop,hadoop
