目录,du B,du TB,文件数量,分区格式,保留周期（天）,已配置TTL,业务线,使用者,目录属主,目录属组,数据接入方式,离线/在线迁移,Client版本,迁移状态
/data/hive/report_tb.db/wf_helloyo_sdk_likee_instant_match_stat_czl,"2,090,745",0.000,,,,,,,chenzhanli1,hdfs,,,,
/data/hive/report_tb.db/0901_hot_wuyubing3,"2,087,727",0.000,,,,,,,wuyubing,hdfs,,,,
/data/hive/report_tb.db/bigolive_unuse_nbl_bymonth,"2,086,083",0.000,,,,,,,linxixi,hdfs,,,,
/data/hive/report_tb.db/like_yoga_explore_hashtag_pv_uv,"2,085,717",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/wf_helloyo_instant_match_stat_czl,"2,082,402",0.000,,,,,,,chenzhanli1,hdfs,,,,
/data/hive/report_tb.db/like_wl_live_new_report,"2,069,949",0.000,,,,,,,wanliang,hdfs,,,,
/data/hive/report_tb.db/wf_helloyo_sdk_imo_instant_match_stat_czl,"2,055,741",0.000,,,,,,,chenzhanli1,hdfs,,,,
/data/hive/report_tb.db/ludo_android_performance_block_anr_liuyuxuan1,"2,052,579",0.000,,,,,,,liuyuxuan1,hdfs,,,,
/data/hive/report_tb.db/yo_greegyyo_data_zpj,"2,052,021",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/bigolive_guxiaoying_daily_active_part_orc,"2,042,148",0.000,,,,,,,datagroup,hdfs,,,,
/data/hive/report_tb.db/bigolive_lx_dazhaohu_gift_data_for_web,"2,038,125",0.000,,,,,,,datagroup,hdfs,,,,
/data/hive/report_tb.db/bigolive_lx_daily_active_country_orc,"2,032,857",0.000,,,,,,,lixue,hdfs,,,,
/data/hive/report_tb.db/helloyo_appsflyer_push_all,"2,014,095",0.000,,,,,,,haozhixun,hdfs,,,,
/data/hive/report_tb.db/likeelive_push_zx_result_abflag,"2,011,983",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_media_source_install_for_web2,"2,008,446",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/helloyo_appsflyer_push_all_p1,"2,007,099",0.000,,,,,,,haozhixun,hdfs,,,,
/data/hive/report_tb.db/bigolive_yty_area_gift_web,"2,007,027",0.000,,,,,,,yutianyu,hdfs,,,,
/data/hive/report_tb.db/bigolive_zdx_gift_enhance_v2_t2_web,"2,005,797",0.000,,,,,,,zhangdongxue,hdfs,,,,
/data/hive/report_tb.db/like_audience_list_uid_day_lqt_5,"2,005,509",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/ludo_android_crash_statistics_liuyuxuan1,"2,000,277",0.000,,,,,,,liuyuxuan1,hdfs,,,,
/data/hive/report_tb.db/likee_spx_welog_draw_game_info_word_socre,"1,999,626",0.000,,,,,,,shenpengxiang,hdfs,,,,
/data/hive/report_tb.db/adx_zxt_t_cps_punish,"1,998,141",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/like_yoga_mau_fans_dau_2,"1,987,695",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/bigolive_lx_accompany_whole_secret_owner_uid,"1,980,213",0.000,,,,,,,lixue,hdfs,,,,
/data/hive/report_tb.db/bigolive_yty_family_msg3,"1,975,983",0.000,,,,,,,yutianyu,hdfs,,,,
/data/hive/report_tb.db/wf_pzx_like_short_activity_self,"1,972,842",0.000,,,,,,,pengzixong,hdfs,,,,
/data/hive/report_tb.db/likee_sid_daliy_report_lqt_test_0108_0216,"1,951,482",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/lqt_like_anchor_audience_shangmai_day_all_1,"1,942,197",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/like_month_mau_report,"1,929,369",0.000,,,,,,,liyanli,hdfs,,,,
/data/hive/report_tb.db/cube_web_video_audience_bandwidth,"1,928,502",0.000,,,,,,,jinshiyu,hdfs,,,,
/data/hive/report_tb.db/bigolive_lixue_gameroom_luping_fail_for_web,"1,922,568",0.000,,,,,,,lixue,hdfs,,,,
/data/hive/report_tb.db/yo_22906_top_uid_zpj,"1,916,754",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/cube_frontend_performance_duzhanneng3,"1,908,276",0.000,,,,,,,duzhanneng,hdfs,,,,
/data/hive/report_tb.db/like_download_server_sys_stats_loadavg_lizhengtang,"1,896,189",0.000,,,,,,,lizhengtang,hdfs,,,,
/data/hive/report_tb.db/bigolive_liuxiaofei_pay_info_by_country,"1,893,726",0.000,,,,,,,datagroup,hdfs,,,,
/data/hive/report_tb.db/bigolive_daily_stats_zhongpochen_v2,"1,886,613",0.000,,,,,,,zhongpochen,hdfs,,,,
/data/hive/report_tb.db/bigolive_wl_user_inquire_count,"1,878,126",0.000,,,,,,,datagroup,hdfs,,,,
/data/hive/report_tb.db/wf_pzx_bigo_lagger,"1,873,563",0.000,,,,,,,yangxiaobin1,hdfs,,,,
/data/hive/report_tb.db/lrr_likelive_chongzhi_tendency_02,"1,868,499",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/im_video_send_business_day_stats,"1,852,422",0.000,,,,,,,maweijian,hdfs,,,,
/data/hive/report_tb.db/temp_lrr_imo_qianyuezhubo_day,"1,844,583",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/like_yoga_guarantee_strategy_poster_cnt,"1,835,091",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/bigolive_guxiaoying_zhuce_by_day_bak_20190227,"1,826,808",0.000,,,,,,,guxiaoying,hdfs,,,,
/data/hive/report_tb.db/likee_stuck_leave_lqt_test_step_xxl,"1,786,887",0.000,,,,,,,xuxiaolin,hdfs,,,,
/data/hive/report_tb.db/wyk_bigolive_89push_willlost_day,"1,780,641",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/report_tb.db/cube_video_media_huangzepeng,"1,779,450",0.000,,,,,,,huangzepeng,hdfs,,,,
/data/hive/report_tb.db/likee_watch_lqt_test_step_xxl,"1,775,403",0.000,,,,,,,xuxiaolin,hdfs,,,,
/data/hive/report_tb.db/common_zxt_t_cps_punish_imo_discover_comment,"1,765,842",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/bigolive_live_delay,"1,752,357",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/likee_stuck_leave_uid_day_lqt_test_lqt_3,"1,730,211",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_login_abtest_by_day1,"1,722,618",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/like_zxt_illegal_video_play_cnt_003,"1,720,317",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/lrr_likelive_xiaofei_tendency_02,"1,715,457",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/yo_daily_family_zpj_for_mysql_v2,"1,713,453",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/imo_channel_webview_show_xujun2,"1,710,027",0.000,,,,,,,xujun2,hdfs,,,,
/data/hive/report_tb.db/bigolive_dau_retent_hdid,"1,706,748",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/like_live_xiaochuanglianmai_finally,"1,702,707",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/lqt_like_os_country_new_type_day_all_step_1,"1,702,182",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/like_hdid_page_remain_date_day,"1,693,380",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/like_live_xiaochuanglianmai_finally_new,"1,692,891",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/like_mdh_hash_tag_consume_mix,"1,691,226",0.000,,,,,,,maidonghua,hdfs,,,,
/data/hive/report_tb.db/tieba_abtest_statistic_v2_plus,"1,690,635",0.000,,,,,,,chenhuafeng1,hdfs,,,,
/data/hive/report_tb.db/likee_live_realtime_user_trans_warm,"1,688,565",0.000,,,,,,,liaoqinghao,hdfs,,,,
/data/hive/report_tb.db/tieba_abtest_statistic,"1,686,771",0.000,,,,,,,zhangyongchi,hdfs,,,,
/data/hive/report_tb.db/bigolive_sarlary_owner_2001,"1,678,866",0.000,,,,,,,linxixi,hdfs,,,,
/data/hive/report_tb.db/yo_first_charge_emoticon_zpj,"1,676,103",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/likee_live_beans_exchange_hour_report,"1,675,749",0.000,,,,,,,hukun,hdfs,,,,
/data/hive/report_tb.db/bigolive_lxf_card_for_web,"1,666,401",0.000,,,,,,,liuxiaofei,hdfs,,,,
/data/hive/report_tb.db/lqt_like_country_op_area_anchor_day_all_report_1,"1,658,580",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/wf_zxt_likee_repeat_violate_user,"1,655,898",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/bigolive_one_trans_multi_abtest_data_luchao,"1,647,201",0.000,,,,,,,luchao,hdfs,,,,
/data/hive/report_tb.db/likeelive_lrr_match_finally_report,"1,628,652",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/common_appannie_competitor_rank_wave_maihaoqian,"1,625,664",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/likee_sid_daliy_report_lqt_test_0217_0322,"1,618,215",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/cube_web_avg_page_time,"1,616,769",0.000,,,,,,,yuanqingsong,hdfs,,,,
/data/hive/report_tb.db/lrr_likeelive_tiproom_vote_finally,"1,614,906",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/likee_sid_daliy_report_lqt_1_step,"1,602,900",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/bigolive_zdx_topup_enhance_new_11_web,"1,570,608",0.000,,,,,,,zhangdongxue,hdfs,,,,
/data/hive/report_tb.db/like_dau_stat,"1,556,577",0.000,,,,,,,liuqi,hdfs,,,,
/data/hive/report_tb.db/likee_watch_uid_day_lqt_test_3,"1,552,296",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/wf_fjy_app_pic_model,"1,539,123",0.000,,,,,,,fujingya,hdfs,,,,
/data/hive/report_tb.db/wf_likee_video_jidan_vs_vv_zxt,"1,535,760",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/bigolive_revenue_prediction_detail_bak,"1,534,584",0.000,,,,,,,lyn,hdfs,,,,
/data/hive/report_tb.db/bigolive_jeff_daily_report_channel,"1,534,179",0.000,,,,,,,jeffzhong,hdfs,,,,
/data/hive/report_tb.db/wf_likee_account_audit_zxt,"1,531,965",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/bigolive_antisdk_device_retention_daily,"1,530,000",0.000,,,,,,,tanlingqiang,hdfs,,,,
/data/hive/report_tb.db/likee_watch_lqt_test,"1,527,981",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/likee_anchor_audience_all_day,"1,521,861",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/0901_hot_wuyubing,"1,521,690",0.000,,,,,,,wuyubing,hdfs,,,,
/data/hive/report_tb.db/bigolive_new_retent_hdid,"1,518,819",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/lqt_like_country_shangmai_audience_day_all_step,"1,509,828",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/like_yoga_crm_length_of_stay_2,"1,504,881",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/yo_daily_paper4_zpj_for_mysql,"1,496,367",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_content,"1,485,918",0.000,,,,,,,wangqian8,hdfs,,,,
/data/hive/report_tb.db/likee_audience_test_step_xxl,"1,473,345",0.000,,,,,,,xuxiaolin,hdfs,,,,
/data/hive/report_tb.db/bigolive_lx_pk_prophycy_vmoney_change_crysball,"1,471,182",0.000,,,,,,,lixue,hdfs,,,,
/data/hive/report_tb.db/bigolive_show_cost_tech_data,"1,470,969",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/likee_live_delay,"1,468,830",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/like_mdh_cold_start_daily,"1,461,798",0.000,,,,,,,maidonghua,hdfs,,,,
/data/hive/report_tb.db/audio_anti_loss_up_result_swh1,"1,461,582",0.000,,,,,,,sunweihong,hdfs,,,,
/data/hive/report_tb.db/imo_world_discover_postids_full,"1,461,000",0.000,,,,,,,fukaiya,hdfs,,,,
/data/hive/report_tb.db/live_likee_overlap_install_users_by_day,"1,459,176",0.000,,,,,,,zhongpochen,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_audience_class_by_day,"1,446,603",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_channel_register_by_day1,"1,443,204",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/like_live_xiaochuanglianmai_owner,"1,440,996",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/audio_anti_loss_down_result_swh1,"1,438,185",0.000,,,,,,,sunweihong,hdfs,,,,
/data/hive/report_tb.db/common_appannie_competitor_region_wave_maihaoqian,"1,437,708",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/bigolive_roi_stat,"1,432,191",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/likee_tech_post_time,"1,428,717",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/like_yoga_video_hashtag_ratio,"1,428,585",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/likee_buy_spread_day_lqt_test,"1,418,571",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/cupid_android_crash_statistics_liuyuxuan1,"1,414,227",0.000,,,,,,,shengnianzu,hdfs,,,,
/data/hive/report_tb.db/likelive_guxiaoying_running_like_purchase,"1,404,726",0.000,,,,,,,xieyao,hdfs,,,,
/data/hive/report_tb.db/like_mdh_review_type_mix3_test,"1,403,823",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/bigo_zxt_live_patrol_draw_frame,"1,396,914",0.000,,,,,,,yangxiaobin1,hdfs,,,,
/data/hive/report_tb.db/like_yoga_ee_poster_operation_heating_effect,"1,396,797",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/report_likeelive_anchor_optimize_day,"1,393,329",0.000,,,,,,,liaoqinghao,hdfs,,,,
/data/hive/report_tb.db/shumei_hellopic_0803,"1,389,909",0.000,,,,,,,yangxiaobin1,hdfs,,,,
/data/hive/report_tb.db/bigo_zero_stuck_data,"1,380,423",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/bigolive_live_purchase_package_show_stats,"1,379,589",0.000,,,,,,,maxiaoyan,hdfs,,,,
/data/hive/report_tb.db/ad_request_country_type_graph_renhantao,"1,377,723",0.000,,,,,,,renhantao,hdfs,,,,
/data/hive/report_tb.db/bigolive_no_media_tech_data,"1,376,214",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/bigolive_lxf_live_orc,"1,372,197",0.000,,,,,,,liuxiaofei,hdfs,,,,
/data/hive/report_tb.db/like_yoga_live_patrol,"1,370,871",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/helloyo_appsflyer_push_all_p1_20200708,"1,370,763",0.000,,,,,,,haozhixun,hdfs,,,,
/data/hive/report_tb.db/common_appannie_usage_history_maihaoqian,"1,364,598",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/cube_wjl_cum_gift_income_by_uid_orc_old,"1,358,202",0.000,,,,,,,wangjialing,hdfs,,,,
/data/hive/report_tb.db/wf_helloyo_instant_match_new_czl,"1,345,203",0.000,,,,,,,chenzhanli1,hdfs,,,,
/data/hive/report_tb.db/bigolive_zdx_beans_jiaobiao_web,"1,338,513",0.000,,,,,,,zhangdongxue,hdfs,,,,
/data/hive/report_tb.db/wf_ht_card_match_user_monitor_czl,"1,336,848",0.000,,,,,,,chenzhanli1,hdfs,,,,
/data/hive/report_tb.db/bigolive_wjl_top_recommand_by_uid_orc,"1,336,725",0.000,,,,,,,wangjialing,hdfs,,,,
/data/hive/report_tb.db/likelive_guxiaoying_running_like_base_info,"1,332,369",0.000,,,,,,,xieyao,hdfs,,,,
/data/hive/report_tb.db/dm_like_hdid_explore_search_remain_1_7_rate,"1,329,393",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/union_likeedau_imodau_dyh,"1,327,734",0.000,,,,,,,dunyuhui,hdfs,,,,
/data/hive/report_tb.db/tieba_statistic_zyc,"1,319,082",0.000,,,,,,,zhangyongchi,hdfs,,,,
/data/hive/report_tb.db/indigo_normal_index_daily_temp2,"1,318,305",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/report_tb.db/wf_hellotalk_campaign_daily_stats_hzx_step1_p1_test,"1,314,492",0.000,,,,,,,haozhixun,hdfs,,,,
/data/hive/report_tb.db/wf_pzx_app_punch,"1,312,701",0.000,,,,,,,pengzixong,hdfs,,,,
/data/hive/report_tb.db/bigo_live_pk_abnormal_data,"1,302,192",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/like_mdh_review_type_mix,"1,302,033",0.000,,,,,,,maidonghua,hdfs,,,,
/data/hive/report_tb.db/likeelive_wealth_level_gift_id_op_area_score,"1,300,953",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/likee_retention_hdid_uid_day_audience_test_lqt_3,"1,298,019",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/lqt_like_big_turntable_country_op_area_day_all_2_test,"1,295,946",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/lqt_like_anchor_audience_shangmai_day_all_8,"1,293,654",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/like_anchor_list_uid_day_lqt_1,"1,286,421",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/bigolive_wj_owner_net_monitor_step1_2,"1,280,574",0.000,,,,,,,weijing,hdfs,,,,
/data/hive/report_tb.db/event_prompt_users,"1,276,560",0.000,,,,,,,huangweiwei1,hdfs,,,,
/data/hive/report_tb.db/likee_live_sign_owner_zl_02,"1,276,020",0.000,,,,,,,zhanglu,hdfs,,,,
/data/hive/report_tb.db/imo_tolikee_ad_v3_dunyuhui,"1,268,772",0.000,,,,,,,dunyuhui,hdfs,,,,
/data/hive/report_tb.db/game_live_broadcast_time,"1,260,951",0.000,,,,,,,luoshifa,hdfs,,,,
/data/hive/report_tb.db/like_audience_list_uid_day_lqt_4,"1,259,610",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/imo_tolikee_ad_all_dunyuhui_v2,"1,246,638",0.000,,,,,,,dunyuhui,hdfs,,,,
/data/hive/report_tb.db/imo_im_cost_tech_data,"1,242,135",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/like_mdh_poster_mau_fans_type_mix_2020_01,"1,230,888",0.000,,,,,,,wangyajun,hdfs,,,,
/data/hive/report_tb.db/like_mdh_poster_mau_fans_type_mix_2020,"1,230,888",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/likee_zxt_video_repeat_violate_user_stat,"1,230,702",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/caoke_antispam_nickname_image_sender,"1,228,245",0.000,,,,,,,caoke,hdfs,,,,
/data/hive/report_tb.db/short_video_like_stats_day_orc,"1,220,997",0.000,,,,,,,liuyadong,hdfs,,,,
/data/hive/report_tb.db/country_age_sex_dau_report,"1,209,948",0.000,,,,,,,zhangyuhui,hdfs,,,,
/data/hive/report_tb.db/like_wyj_explore_hashtag_producer_label,"1,209,339",0.000,,,,,,,wangyajun,hdfs,,,,
/data/hive/report_tb.db/bigolive_guxiaoying_ribao_huizong,"1,209,033",0.000,,,,,,,guxiaoying,hdfs,,,,
/data/hive/report_tb.db/likee_lrr_mid_finally,"1,199,028",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/likeelive_guide_result_3,"1,190,022",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/shumei_video_review_yxb_20200701,"1,183,845",0.000,,,,,,,yangxiaobin1,hdfs,,,,
/data/hive/report_tb.db/likee_live_robot_influence_zhanglu,"1,180,773",0.000,,,,,,,zhanglu,hdfs,,,,
/data/hive/report_tb.db/bigolive_no_media_tech_data_v2,"1,177,098",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_family_create_by_day,"1,172,025",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/imo_jxc_switch_room_and_sec_out_rate_top20_country,"1,159,683",0.000,,,,,,,jixicai,hdfs,,,,
/data/hive/report_tb.db/like_wyj_pgc_upload_new,"1,153,170",0.000,,,,,,,wangyajun,hdfs,,,,
/data/hive/report_tb.db/lrr_likeelive_tiproom_vote,"1,147,155",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/like_mdh_video_label_spider_country,"1,144,410",0.000,,,,,,,maidonghua,hdfs,,,,
/data/hive/report_tb.db/bigolive_lite_android_boot_quota_liuyuxuan1,"1,144,329",0.000,,,,,,,liuyuxuan1,hdfs,,,,
/data/hive/report_tb.db/like_yoga_ee_poster_operation_heating_complete_data,"1,139,655",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/like_live_xiaochuanglianmai_audience2,"1,138,980",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/yo_22906_fragment_mysql_zpj,"1,138,953",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/yo_22906_award_mysql_zpj,"1,137,609",0.000,,,,,,,zhongpeijun,hdfs,,,,
/data/hive/report_tb.db/woodpecker_daily_report_page,"1,137,495",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/live_owner_weekly_report,"1,136,808",0.000,,,,,,,liuxiaofei,hdfs,,,,
/data/hive/report_tb.db/tieba_statistic_zyc2,"1,135,947",0.000,,,,,,,zhangyongchi,hdfs,,,,
/data/hive/report_tb.db/bigolive_zdx_topup_process_t4_new_web,"1,135,578",0.000,,,,,,,zhangdongxue,hdfs,,,,
/data/hive/report_tb.db/lqt_like_country_shangmai_audience_day_all_step_1,"1,133,532",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/welog_tbl_video_orc_delete_tmp_20200731,"1,119,153",0.000,,,,,,,wuyiming,hdfs,,,,
/data/hive/report_tb.db/bigolive_roi_day,"1,114,164",0.000,,,,,,,maihaoqian,hdfs,,,,
/data/hive/report_tb.db/cupid_android_boot_quota_liuyuxuan1,"1,098,276",0.000,,,,,,,shengnianzu,hdfs,,,,
/data/hive/report_tb.db/bigolive_lite_android_crash_statistics_liuyuxuan1,"1,093,128",0.000,,,,,,,liuyuxuan1,hdfs,,,,
/data/hive/report_tb.db/lqt_like_os_country_new_type_day_all_step_4,"1,092,522",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/lrr_likeelive_tiproom_new_finally,"1,089,426",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/imo_hd_video_hd_rat_feature_ll,"1,086,735",0.000,,,,,,,liuli,hdfs,,,,
/data/hive/report_tb.db/imo_lrr_mail_zhongjianbiao_yingshou,"1,080,450",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/like_anchor_list_uid_day_lqt_3,"1,073,508",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/bigolive_im_req,"1,072,656",0.000,,,,,,,lijianfeng,hdfs,,,,
/data/hive/report_tb.db/like_yoga_guarantee_strategy_results,"1,053,915",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/wyk_bigolive_89push_day,"1,053,651",0.000,,,,,,,wangyakun,hdfs,,,,
/data/hive/report_tb.db/like_low_active_fans_okr_report_0811,"1,052,682",0.000,,,,,,,luoxiaoshan,hdfs,,,,
/data/hive/report_tb.db/wf_pzx_app_short_check,"1,046,865",0.000,,,,,,,pengzixong,hdfs,,,,
/data/hive/report_tb.db/like_anchor_list_uid_day_lqt_4,"1,042,653",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/0901_live_wuyubing3,"1,042,104",0.000,,,,,,,wuyubing,hdfs,,,,
/data/hive/report_tb.db/wf_likee_user_report_push_audit_stat_zxt,"1,039,353",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/helloyo_ios_boot_quota_liuyuxuan1,"1,030,278",0.000,,,,,,,liuyuxuan1,hdfs,,,,
/data/hive/report_tb.db/lrr_likeelive_tiproom2_fensi_new,"1,027,332",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/bigolive_zdx_medal_monitor_web,"1,026,060",0.000,,,,,,,zhangdongxue,hdfs,,,,
/data/hive/report_tb.db/woodpecker_daily_report_board,"1,024,695",0.000,,,,,,,zhangyangjiang,hdfs,,,,
/data/hive/report_tb.db/like_yoga_guarantee_strategy_poster_coverage_3day_ago,"1,021,971",0.000,,,,,,,huangyoujia,hdfs,,,,
/data/hive/report_tb.db/like_audience_list_uid_day_lqt_3,"1,020,405",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/likeelive_wealth_fensi_tag_score,"1,015,110",0.000,,,,,,,linrongrong,hdfs,,,,
/data/hive/report_tb.db/bigo_start_live_stat_zxt_v02,"1,003,863",0.000,,,,,,,zhuoxueteng,hdfs,,,,
/data/hive/report_tb.db/bigolive_linyilan_family_group_pk_by_day,"1,002,021",0.000,,,,,,,linyilan,hdfs,,,,
/data/hive/report_tb.db/likee_reward_uid_day_lqt_test_3,"1,000,401",0.000,,,,,,,lanqiangtai,hdfs,,,,
/data/hive/report_tb.db/likee_live_recharge_hour_report,"1,000,113",0.000,,,,,,,hukun,hdfs,,,,
/data/hive/report_tb.db/bigolive_lulu_summary_report2,"998,418",0.000,,,,,,,jeffzhong,hdfs,,,,
/data/hive/report_tb.db/swh_0713_v1,"984,636",0.000,,,,,,,sunweihong,hdfs,,,,
/data/hive/report_tb.db/bigolive_yty_anchor_party_sum,"977,958",0.000,,,,,,,yutianyu,hdfs,,,,
/data/hive/report_tb.db/bigolive_revenue_2001,"977,331",0.000,,,,,,,linxixi,hdfs,,,,
/data/hive/report_tb.db/bigolive_lxx_fd_coupon02,"976,797",0.000,,,,,,,linxixi,hdfs,,,,
/data/hive/report_tb.db/wyb3_0907_all,"975,531",0.000,,,,,,,wuyubing,hdfs,,,,
/data/hive/report_tb.db/bigolive_lxx_fd_basic,"969,270",0.000,,,,,,,linxixi,hdfs,,,,
/data/hive/report_tb.db/wf_zhixu_dup_audit_yxb,"965,988",0.000,,,,,,,yangxiaobin1,hdfs,,,,
