库名,表名,路径,du B,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
algo,like_keyword_title_text_hashtag_20200410_backup,/recommend/hive/algo.db/like_keyword_title_text_hashtag_20200410_backup,14011036296,0.012742963,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_hashtag_debug,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_debug,447750498,0.000407227,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,humantags_russia_07042020_train_with_cv09,/recommend/hive/algo.db/humantags_russia_07042020_train_with_cv09,1893041262,0.001721711,wangchunming,,wangchunming,hdfs,,,,
algo,ads_all_operate_activate_rate_form_m,/recommend/hive/algo.db/ads_all_operate_activate_rate_form_m,,,hadoop,,hadoop,hdfs,,,,
algo,like_keyword_comment_text_hashtag_pend_4,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_pend_4,25535392422,0.023224304,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_hashtag_pend_5,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_pend_5,24653747028,0.022422452,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_hashtag_pend_1,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_pend_1,56029955574,0.050958948,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_hashtag_pend_2,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_pend_2,24732293574,0.02249389,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,ads_all_operate_active_rate_form_m,/recommend/hive/algo.db/ads_all_operate_active_rate_form_m,3176259,2.88879E-06,hadoop,,hadoop,hdfs,,,,
algo,ads_all_operate_active_form,/recommend/hive/algo.db/ads_all_operate_active_form,2417028,2.19827E-06,hadoop,,hadoop,hdfs,,,,
algo,like_keyword_comment_text_hashtag_pend_3,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_pend_3,25173818520,0.022895455,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,humantags_content3_russia_h_99tags_train,/recommend/hive/algo.db/humantags_content3_russia_h_99tags_train,11371583235,0.010342395,wangxiaonan,,wangxiaonan,hdfs,,,,
algo,humantags_content3_russia_h_99tags_val,/recommend/hive/algo.db/humantags_content3_russia_h_99tags_val,731917065,0.000665675,wangxiaonan,,wangxiaonan,hdfs,,,,
algo,humantags_content3_russia_h_99tags_test,/recommend/hive/algo.db/humantags_content3_russia_h_99tags_test,1340632578,0.001219298,wangxiaonan,,wangxiaonan,hdfs,,,,
algo,dws_all_operate_active_m,/recommend/hive/algo.db/dws_all_operate_active_m,1.779E+11,0.161798758,laiyukang,,laiyukang,hdfs,,,,
algo,humantags_russia_07042020_train_with_cv09_20_cls,/recommend/hive/algo.db/humantags_russia_07042020_train_with_cv09_20_cls,1390209858,0.001264389,wangchunming,,wangchunming,hdfs,,,,
algo,bigolive_tieba_graph_embedding_dfs_c_orc,/recommend/hive/algo.db/bigolive_tieba_graph_embedding_dfs_c_orc,38532833352,0.035045408,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_keyword_msg_text_hashtag_debug_multi,/recommend/hive/algo.db/like_keyword_msg_text_hashtag_debug_multi,194308503,0.000176723,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_like_comment_display_like_v3,/recommend/hive/algo.db/bigo_like_comment_display_like_v3,,,wangwei.loda,,,,,,,
algo,bigo_likee_user_profile_action_count_without_tfidf_hashtag,/recommend/hive/algo.db/bigo_likee_user_profile_action_count_without_tfidf_hashtag,1021534155,0.00092908,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_bayes_without_tfidf_hashtag,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_without_tfidf_hashtag,94626,8.60618E-08,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_action_count_without_tfidf_tag,/recommend/hive/algo.db/bigo_likee_user_profile_action_count_without_tfidf_tag,1357212,1.23438E-06,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_bayes_without_tfidf_tag,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_without_tfidf_tag,36876,3.35385E-08,changdebao,,changdebao,hdfs,,,,
algo,import_likee_yhjf_video,/recommend/hive/algo.db/import_likee_yhjf_video,1012815,9.2115E-07,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,bigo_likee_user_profile_tag_behavior_calculation,/recommend/hive/algo.db/bigo_likee_user_profile_tag_behavior_calculation,7162884,6.51461E-06,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_tag_without_tfidf_bayes_res_3,/recommend/hive/algo.db/bigo_likee_user_profile_tag_without_tfidf_bayes_res_3,50658,4.60732E-08,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_without_tfidf_bayes_res_3,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_without_tfidf_bayes_res_3,57903,5.26625E-08,changdebao,,changdebao,hdfs,,,,
algo,like_video_keyword_basic_hashtag_debug,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_debug,,,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_hashtag_20200410_backup,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_20200410_backup,1.84092E+11,0.167430562,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_pend_2,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_pend_2,5867979186,0.005336896,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_pend_3,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_pend_3,6138952284,0.005583345,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_pend_1,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_pend_1,4921888251,0.004476431,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_pend_4,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_pend_4,6855493947,0.006235035,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_pend_5,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_pend_5,6692616234,0.006086899,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,humantags_russia_07042020_train_with_cv07_20_cls,/recommend/hive/algo.db/humantags_russia_07042020_train_with_cv07_20_cls,1517386719,0.001380055,wangchunming,,wangchunming,hdfs,,,,
algo,like_keyword_title_text_pend_3,/recommend/hive/algo.db/like_keyword_title_text_pend_3,3265830537,0.002970256,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_pend_1,/recommend/hive/algo.db/like_keyword_comment_text_pend_1,32913079527,0.029934271,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_pend_1,/recommend/hive/algo.db/like_keyword_msg_text_pend_1,5740793253,0.005221221,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_pend_3,/recommend/hive/algo.db/like_keyword_comment_text_pend_3,51989610303,0.047284275,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_pend_2,/recommend/hive/algo.db/like_keyword_msg_text_pend_2,6868519572,0.006246882,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_pend_5,/recommend/hive/algo.db/like_keyword_msg_text_pend_5,7516292208,0.006836028,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_pend_1,/recommend/hive/algo.db/like_keyword_title_text_pend_1,2776986759,0.002525655,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_pend_2,/recommend/hive/algo.db/like_keyword_comment_text_pend_2,55438832340,0.050421324,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_pend_5,/recommend/hive/algo.db/like_keyword_title_text_pend_5,3078985245,0.002800321,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_pend_4,/recommend/hive/algo.db/like_keyword_comment_text_pend_4,53674325886,0.048816515,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_pend_5,/recommend/hive/algo.db/like_keyword_comment_text_pend_5,51868229394,0.04717388,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_pend_4,/recommend/hive/algo.db/like_keyword_title_text_pend_4,3158207445,0.002872373,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_pend_3,/recommend/hive/algo.db/like_keyword_msg_text_pend_3,7274631780,0.006616239,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_pend_4,/recommend/hive/algo.db/like_keyword_msg_text_pend_4,7579098759,0.00689315,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_pend_2,/recommend/hive/algo.db/like_keyword_title_text_pend_2,3201612501,0.00291185,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_hashtag_20200410_backup,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_20200410_backup,19306526202,0.017559183,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,tmp_like_push_total_schedule,/recommend/hive/algo.db/tmp_like_push_total_schedule,37766708313,0.034348621,liangjiabiao,,liangjiabiao,hdfs,,,,
algo,like_push_total_schedule,/recommend/hive/algo.db/like_push_total_schedule,3.11162E+13,28.30003005,liangjiabiao,,liangjiabiao,hdfs,,,,
algo,bigo_likee_user_profile_action_count_without_tfidf_tag_pm_use,/recommend/hive/algo.db/bigo_likee_user_profile_action_count_without_tfidf_tag_pm_use,5637396,5.12718E-06,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_bayes_without_tfidf_tag_pm_use,/recommend/hive/algo.db/bigo_likee_user_profile_bayes_without_tfidf_tag_pm_use,86712,7.88641E-08,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_data_test_tmp,/recommend/hive/algo.db/bigo_likee_data_test_tmp,15615285,1.4202E-05,changdebao,,changdebao,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v1_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v1_328,5613,5.10499E-09,wangjundong,,wangjundong,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v2_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v2_328,121707,1.10692E-07,wangjundong,,wangjundong,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v3_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v3_328,152760,1.38934E-07,wangjundong,,wangjundong,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v4_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v4_328,173436,1.57739E-07,wangjundong,,wangjundong,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v5_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v5_328,160404,1.45887E-07,wangjundong,,wangjundong,hdfs,,,,
algo,bigo_likee_user_profile_tag_without_tfidf_bayes_res_pm_use,/recommend/hive/algo.db/bigo_likee_user_profile_tag_without_tfidf_bayes_res_pm_use,63627,5.78684E-08,changdebao,,changdebao,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v6_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v6_328,113178,1.02935E-07,wangjundong,,wangjundong,hdfs,,,,
algo,dm_bvt_face_ab_test_1025_crash_v7_328,/recommend/hive/algo.db/dm_bvt_face_ab_test_1025_crash_v7_328,82503,7.5036E-08,wangjundong,,wangjundong,hdfs,,,,
algo,bigolive_tieba_u_trigger,/recommend/hive/algo.db/bigolive_tieba_u_trigger,1.42029E+11,0.129174994,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_keyword_comment_text_20200416,/recommend/hive/algo.db/like_keyword_comment_text_20200416,2.80971E+11,0.25554169,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,text_point_train_data,/recommend/hive/algo.db/text_point_train_data,64994552001,0.059112201,zhangxilun,,zhangxilun,hdfs,,,,
algo,bigolive_tieba_u_trigger2codis,/recommend/hive/algo.db/bigolive_tieba_u_trigger2codis,1.55795E+11,0.141695047,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_keyword_msg_text_20200416,/recommend/hive/algo.db/like_keyword_msg_text_20200416,37136705157,0.033775637,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_20200416,/recommend/hive/algo.db/like_keyword_title_text_20200416,15488544864,0.014086749,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_rank_20200413_backup,/recommend/hive/algo.db/like_video_keyword_rank_20200413_backup,5345434677,0.004861645,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_basic_20200413_backup,/recommend/hive/algo.db/like_video_keyword_basic_20200413_backup,19140957399,0.017408599,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigolive_tieba_graph_embedding_bfs_c_orc,/recommend/hive/algo.db/bigolive_tieba_graph_embedding_bfs_c_orc,409607358,0.000372536,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_search_field_merge_20191206_20200401,/recommend/hive/algo.db/like_search_field_merge_20191206_20200401,1.24675E+11,0.113391219,zhangxilun,,zhangxilun,hdfs,,,,
algo,bigolive_tieba_graphemb_result,/recommend/hive/algo.db/bigolive_tieba_graphemb_result,28175887566,0.02562582,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,bigolive_tieba_graphemb_dfs_c_codis,/recommend/hive/algo.db/bigolive_tieba_graphemb_dfs_c_codis,148951425,0.000135471,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,like_keyword_title_text_hashtag_20200417,/recommend/hive/algo.db/like_keyword_title_text_hashtag_20200417,13892066967,0.012634761,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,text_point_train_data_all,/recommend/hive/algo.db/text_point_train_data_all,1.25371E+11,0.114023809,zhangxilun,,zhangxilun,hdfs,,,,
algo,like_keyword_comment_text_hashtag_20200417,/recommend/hive/algo.db/like_keyword_comment_text_hashtag_20200417,1.84092E+11,0.167430262,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_hashtag_20200417,/recommend/hive/algo.db/like_keyword_msg_text_hashtag_20200417,19570298424,0.017799083,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigolive_tieba_graphemb2codis,/recommend/hive/algo.db/bigolive_tieba_graphemb2codis,29859237195,0.027156818,zhangyongchi,,zhangyongchi,hdfs,,,,
algo,bigo_like_user_profile_fake_account_cnn_recall_da,/recommend/hive/algo.db/bigo_like_user_profile_fake_account_cnn_recall_da,179405889,0.000163169,taoriming,,taoriming,hdfs,,,,
algo,tmp_like_push_daily_schedule_1,/recommend/hive/algo.db/tmp_like_push_daily_schedule_1,,,hadoop,,hadoop,hdfs,,,,
algo,tmp_like_push_daily_schedule,/recommend/hive/algo.db/tmp_like_push_daily_schedule,2.17172E+12,1.975171347,liangjiabiao,,liangjiabiao,hdfs,,,,
algo,like_push_daily_schedule,/recommend/hive/algo.db/like_push_daily_schedule,3.62382E+13,32.95847862,hadoop,,hadoop,hdfs,,,,
algo,like_video_keyword_basic_hashtag_20200413_backup,/recommend/hive/algo.db/like_video_keyword_basic_hashtag_20200413_backup,30436988871,0.02768228,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_comment_text_parse_20200418_valid_backup,/recommend/hive/algo.db/like_video_comment_text_parse_20200418_valid_backup,4.99462E+12,4.542582978,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,dw_abtest_strategy_followtab,/recommend/hive/algo.db/dw_abtest_strategy_followtab,2179829997,0.001982544,maidonghua,,maidonghua,hdfs,,,,
algo,bigo_likee_quality_poster,/recommend/hive/algo.db/bigo_likee_quality_poster,4565091414,0.004151926,changdebao,,changdebao,hdfs,,,,
algo,other_merge_score_tbl,/recommend/hive/algo.db/other_merge_score_tbl,5.92972E+11,0.539304636,alg_recall,,alg_recall,hdfs,,,,
algo,like_yoga_recommend_list_poster_cnt_week,/recommend/hive/algo.db/like_yoga_recommend_list_poster_cnt_week,27393,2.49138E-08,huangyoujia,,huangyoujia,hdfs,,,,
algo,like_dw_wyj_hdid_class_info_temp,/recommend/hive/algo.db/like_dw_wyj_hdid_class_info_temp,,,wanlaijia,,wanlaijia,hdfs,,,,
algo,like_video_comment_text_parse_20200414,/recommend/hive/algo.db/like_video_comment_text_parse_20200414,4.99465E+12,4.54260485,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_likee_user_profile_tag_video_v2_v3_check,/recommend/hive/algo.db/bigo_likee_user_profile_tag_video_v2_v3_check,161199,1.4661E-07,changdebao,,changdebao,hdfs,,,,
algo,like_keyword_comment_text_russia_pend_3,/recommend/hive/algo.db/like_keyword_comment_text_russia_pend_3,63033176742,0.05732834,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_russia_pend_4,/recommend/hive/algo.db/like_keyword_comment_text_russia_pend_4,61411373934,0.055853319,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_russia_pend_2,/recommend/hive/algo.db/like_keyword_comment_text_russia_pend_2,80692947186,0.073389808,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_russia_pend_1,/recommend/hive/algo.db/like_keyword_msg_text_russia_pend_1,18518598492,0.016842567,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_comment_text_russia_pend_1,/recommend/hive/algo.db/like_keyword_comment_text_russia_pend_1,24641707473,0.022411502,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_russia_pend_2,/recommend/hive/algo.db/like_keyword_msg_text_russia_pend_2,14128535832,0.012849828,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_russia_pend_3,/recommend/hive/algo.db/like_keyword_msg_text_russia_pend_3,12161784273,0.011061078,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_russia_pend_1,/recommend/hive/algo.db/like_keyword_title_text_russia_pend_1,4378030737,0.003981796,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_russia_pend_2,/recommend/hive/algo.db/like_keyword_title_text_russia_pend_2,3581320548,0.003257192,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_russia_pend_3,/recommend/hive/algo.db/like_keyword_title_text_russia_pend_3,3098491470,0.002818062,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,ads_bigo_app_active_hdid_info,/recommend/hive/algo.db/ads_bigo_app_active_hdid_info,7.96746E+12,7.246359828,zhangyangjiang,,zhangyangjiang,hdfs,,,,
algo,bigo_likee_user_profile_uid_hashtag_cluster_acc_v2,/recommend/hive/algo.db/bigo_likee_user_profile_uid_hashtag_cluster_acc_v2,1198190805,0.001089748,changdebao,,changdebao,hdfs,,,,
algo,like_keyword_comment_text_russia,/recommend/hive/algo.db/like_keyword_comment_text_russia,4.4552E+11,0.405198062,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_msg_text_russia,/recommend/hive/algo.db/like_keyword_msg_text_russia,80264016951,0.072999698,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_keyword_title_text_russia,/recommend/hive/algo.db/like_keyword_title_text_russia,19610951433,0.017836056,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,bigo_likee_user_profile_pm_check_results_hashtag,/recommend/hive/algo.db/bigo_likee_user_profile_pm_check_results_hashtag,19281,1.7536E-08,changdebao,,changdebao,hdfs,,,,
algo,like_live_white_list,/recommend/hive/algo.db/like_live_white_list,76590876,6.9659E-05,yinjun,,yinjun,hdfs,,,,
algo,bigo_like_user_profile_fake_account_label,/recommend/hive/algo.db/bigo_like_user_profile_fake_account_label,14231529,1.29435E-05,taoriming,,taoriming,hdfs,,,,
algo,like_live_push_black_list,/recommend/hive/algo.db/like_live_push_black_list,29902205097,0.027195897,yinjun,,yinjun,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_id_cluster_bayes_long_3,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_id_cluster_bayes_long_3,376811529,0.000342708,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_behavior_calculation,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_behavior_calculation,3176961,2.88943E-06,changdebao,,changdebao,hdfs,,,,
algo,bigo_likee_user_profile_hashtag_without_tfidf_bayes_res_4,/recommend/hive/algo.db/bigo_likee_user_profile_hashtag_without_tfidf_bayes_res_4,19233,1.74923E-08,changdebao,,changdebao,hdfs,,,,
algo,like_video_keyword_rank_russia_pend_1,/recommend/hive/algo.db/like_video_keyword_rank_russia_pend_1,1602754104,0.001457696,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_rank_russia_pend_2,/recommend/hive/algo.db/like_video_keyword_rank_russia_pend_2,1286932713,0.001170458,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_rank_russia_pend_3,/recommend/hive/algo.db/like_video_keyword_rank_russia_pend_3,1151907360,0.001047654,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,like_video_keyword_rank_russia_20200414,/recommend/hive/algo.db/like_video_keyword_rank_russia_20200414,3499175643,0.003182482,tohzhiqiang,,tohzhiqiang,hdfs,,,,
algo,dws_bigo_app_active_hdid_info,/recommend/hive/algo.db/dws_bigo_app_active_hdid_info,2.05964E+13,18.73230269,zhangyangjiang,,zhangyangjiang,hdfs,,,,
algo,follow_recent_up_disp,/recommend/hive/algo.db/follow_recent_up_disp,110481,1.00482E-07,rec_imo_recall,,rec_imo_recall,hdfs,,,,
algo,bigo_like_user_profile_user_videos_embedding_res2,/recommend/hive/algo.db/bigo_like_user_profile_user_videos_embedding_res2,12591284652,0.011451707,taoriming,,taoriming,hdfs,,,,
algo,bigo_app_week_retetion_tmp,/recommend/hive/algo.db/bigo_app_week_retetion_tmp,2276244225,0.002070232,zhangyangjiang,,zhangyangjiang,hdfs,,,,
algo,bigo_like_user_profile_fake_account_embedding_search_da,/recommend/hive/algo.db/bigo_like_user_profile_fake_account_embedding_search_da,1132932972,0.001030397,taoriming,,taoriming,hdfs,,,,
